unique_id,painting,emotional_intensity,evokes_sombre,evokes_content,evokes_calm,evokes_uneasy,prominent_colour_count,prominent_object_count,place_bedroom,place_office,place_living_room,place_dining_room,view_friends,view_family,view_coworkers,view_by_yourself,like_fall,like_winter,like_spring,like_summer,monetary_value,text_clock_feels,text_clock_food,text_clock_music,text_starry_feels,text_starry_food,text_starry_music,text_lilies_feels,text_lilies_food,text_lilies_music
144,The Persistence of Memory,8,4,2,3,3,2,3,1,0,0,0,0,0,0,1,0,0,0,1,100.0,0.10012795905310301,0.013377926421404682,0.020769230769230772,0.1092353525322741,0.009248554913294798,0.03398058252427185,0.10810810810810811,0.0011682242990654205,0.02798105897546277
145,The Persistence of Memory,5,4,4,5,1,8,3,0,1,0,0,0,0,0,1,1,0,0,0,50.0,0.26071657069737686,0.02452619843924192,0.05692307692307694,0.027805362462760677,0.03583815028901734,0.03971756398940865,0.02141764405915349,0.009345794392523364,0.035299182092122246
146,The Persistence of Memory,3,3,4,5,4,6,6,1,0,1,1,1,0,0,1,1,0,0,0,5.0,0.42226487523992323,0.041248606465997775,0.05269230769230771,0.04270109235352533,0.006936416184971098,0.01588702559576346,0.024477307496175424,0.008177570093457943,0.015497201894102454
147,The Persistence of Memory,8,5,4,1,5,4,5,0,1,1,0,0,0,0,1,1,0,0,0,1500.0,0.007357645553422905,0.0033444816053511705,0.018846153846153842,0.0019860973187686196,0.0,0.01809355692850839,0.0,0.0,0.020232458028411535
149,The Persistence of Memory,6,4,2,2,3,4,3,0,1,0,1,1,0,0,1,1,0,0,1,30.0,0.0003198976327575176,0.03901895206243032,0.07615384615384616,0.0,0.008092485549132947,0.04060017652250662,0.0,0.009345794392523364,0.022815325010761944
151,The Persistence of Memory,8,4,2,2,4,4,4,0,0,0,1,0,0,1,0,0,1,0,0,35.0,0.2872680742162509,0.0011148272017837235,0.20307692307692293,0.07745779543197616,0.0,0.16593115622241839,0.04436511983681792,0.0,0.13990529487731382
154,The Persistence of Memory,8,4,3,2,4,3,7,1,0,0,0,0,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,The Persistence of Memory,6,2,3,4,2,5,5,0,1,0,0,0,0,1,0,0,0,0,1,10000.0,0.0,0.0,0.008076923076923077,0.0004965243296921549,0.0011560693641618498,0.00353045013239188,0.0,0.0,0.002152389151958674
157,The Persistence of Memory,7,4,2,2,4,4,7,0,1,0,0,0,0,0,1,0,1,0,0,50.0,0.005758157389635317,0.023411371237458192,0.0007692307692307692,0.07149950347567033,0.023121387283236997,0.009708737864077669,0.06833248342682305,0.002336448598130841,0.020232458028411532
159,The Persistence of Memory,6,4,2,3,4,3,4,0,1,0,0,0,0,0,1,0,0,1,0,5.0,0.0,0.0,0.0,0.0004965243296921549,0.013872832369942197,0.003089143865842895,0.0,0.0011682242990654205,0.00043047783039173483
160,The Persistence of Memory,7,5,1,2,5,4,5,0,0,1,0,1,0,0,1,1,0,0,0,100.0,0.005758157389635317,0.0,0.014230769230769229,0.01638530287984111,0.008092485549132947,0.019417475728155338,0.001529831718510964,0.002336448598130841,0.0064571674558760225
162,The Persistence of Memory,8,3,2,2,4,6,6,0,1,1,1,1,1,1,0,1,0,0,1,50.0,0.001599488163787588,0.01226309921962096,0.019615384615384614,0.018371400198609732,0.06358381502890173,0.03442188879082083,0.029576746557878633,0.005841121495327103,0.019371502367628066
163,The Persistence of Memory,4,2,2,3,4,5,4,0,1,1,0,1,0,0,1,0,0,0,1,30.0,0.018234165067178502,0.011148272017837236,0.019230769230769232,0.0849056603773585,0.016184971098265895,0.030891438658428954,0.08057113717491073,0.005841121495327103,0.028411536805854495
164,The Persistence of Memory,8,4,1,1,4,3,6,1,0,0,0,1,0,0,1,0,1,0,0,50000.0,0.003838771593090211,0.004459308807134894,0.07307692307692308,0.002979145978152929,0.024277456647398842,0.058252427184466035,0.0005099439061703213,0.009345794392523364,0.04261730520878175
165,The Persistence of Memory,7,4,2,2,5,4,6,1,1,0,0,0,0,0,1,1,1,0,0,10000.0,0.029430582213691617,0.0,0.033846153846153845,0.02333664349553128,0.003468208092485549,0.04677846425419241,0.009688934217236104,0.0011682242990654205,0.037882049074472665
166,The Persistence of Memory,5,3,4,4,2,4,5,1,0,0,0,0,0,0,1,1,0,0,0,20.0,0.004158669225847729,0.016722408026755856,0.013461538461538462,0.011420059582919563,0.020809248554913295,0.010591350397175639,0.0035696073431922487,0.018691588785046728,0.004735256134309083
167,The Persistence of Memory,9,5,1,2,5,7,6,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.045105566218809984,0.0011148272017837235,0.0826923076923077,0.05908639523336644,0.0023121387283236996,0.13327449249779344,0.04283528811830698,0.0,0.12785191562634524
168,The Persistence of Memory,9,5,2,3,5,5,5,0,1,0,0,1,0,0,1,0,1,0,0,5000.0,0.0012795905310300703,0.0011148272017837235,0.07307692307692308,0.013406156901688183,0.048554913294797684,0.053839364518976175,0.028046914839367672,0.0011682242990654205,0.03874300473525613
169,The Persistence of Memory,8,5,2,2,4,5,4,1,0,1,1,1,0,0,1,1,0,0,0,200000000.0,0.0067178502879078695,0.011148272017837236,0.023076923076923078,0.05809334657398212,0.07283236994219652,0.044571932921447496,0.06425293217746048,0.02570093457943925,0.04175634954799827
170,The Persistence of Memory,6,4,1,2,4,8,7,0,0,0,0,1,0,1,0,1,0,0,0,300.0,0.00799744081893794,0.0011148272017837235,0.03807692307692308,0.07994041708043695,0.004624277456647399,0.07766990291262135,0.11932687404385517,0.002336448598130841,0.06371071889797675
171,The Persistence of Memory,8,4,2,2,5,3,4,0,0,1,0,0,1,0,1,1,0,0,0,15.0,0.005758157389635317,0.021181716833890748,0.05307692307692308,0.019860973187686197,0.03468208092485549,0.026037069726390118,0.030086690464048955,0.008177570093457943,0.034438226431338786
172,The Persistence of Memory,9,4,2,4,2,4,3,0,1,1,0,0,0,0,1,1,0,0,0,10000.0,0.006397952655150352,0.0,0.031153846153846153,0.013902681231380339,0.0011560693641618498,0.05781112091791704,0.01733809280979092,0.0,0.04864399483426604
174,The Persistence of Memory,7,4,2,3,5,4,5,1,1,1,1,1,0,0,1,1,0,0,0,10000.0,0.023352527191298787,0.022296544035674472,0.003076923076923077,0.04865938430983118,0.04393063583815028,0.008826125330979701,0.021927587965323816,0.008177570093457943,0.002582866982350409
175,The Persistence of Memory,5,5,2,4,5,8,5,0,0,1,1,0,0,1,1,1,1,0,0,30.0,0.0019193857965451055,0.0,0.0015384615384615385,0.0029791459781529296,0.0011560693641618498,0.0052956751985878195,0.0035696073431922487,0.0,0.0008609556607834697
177,The Persistence of Memory,6,4,2,3,4,27,12,1,1,0,0,1,1,0,1,1,0,0,0,100.0,0.02111324376199616,0.016722408026755856,0.0003846153846153846,0.010427010923535254,0.020809248554913295,0.00088261253309797,0.0010198878123406426,0.018691588785046728,0.0
182,The Persistence of Memory,4,2,2,1,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,50.0,0.003838771593090211,0.004459308807134894,0.011153846153846153,0.01638530287984111,0.010404624277456647,0.01897616946160636,0.006629270780214177,0.0011682242990654205,0.015497201894102454
183,The Persistence of Memory,9,5,2,2,5,2,5,0,1,0,0,0,0,0,1,1,0,0,0,10.0,0.01215611004478567,0.03567447045707915,0.06576923076923077,0.03574975173783515,0.09710982658959537,0.118270079435128,0.010708822029576747,0.05490654205607476,0.08136030994403788
184,The Persistence of Memory,8,3,1,4,2,5,7,0,1,0,0,0,0,0,1,1,0,0,0,100000000.0,0.005118362124120281,0.02452619843924192,0.0,0.003475670307845084,0.06358381502890173,0.0,0.0005099439061703213,0.02570093457943925,0.0
185,The Persistence of Memory,6,4,1,3,4,4,3,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0.002239283429302623,0.007803790412486065,0.02961538461538462,0.030784508440913606,0.017341040462427744,0.056928508384819075,0.030596634370219276,0.002336448598130841,0.054670684459750325
186,The Persistence of Memory,6,4,1,2,4,3,4,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.06909788867562382,0.004459308807134894,0.0,0.14299900695134068,0.015028901734104046,0.00264783759929391,0.13768485466598673,0.005841121495327103,0.0008609556607834697
187,The Persistence of Memory,7,4,2,4,4,3,5,0,1,1,0,1,0,1,0,1,0,0,0,0.0,0.02111324376199616,0.0033444816053511705,0.016153846153846154,0.021847070506454815,0.004624277456647399,0.020741394527802295,0.0056093829678735335,0.0,0.017649591046061126
188,The Persistence of Memory,8,4,5,5,3,3,1,0,0,1,0,0,1,0,1,1,0,0,1,20.0,0.007677543186180422,0.05128205128205128,0.007692307692307693,0.06256206554121152,0.12138728323699421,0.011032656663724626,0.07292197858235594,0.037383177570093455,0.01076194575979337
189,The Persistence of Memory,8,4,3,2,4,9,7,0,1,1,1,0,0,0,1,0,0,0,1,30.0,0.0003198976327575176,0.0,0.04538461538461539,0.014399205561072492,0.017341040462427744,0.06575463371579877,0.0,0.004672897196261682,0.04950495049504951
193,The Persistence of Memory,5,2,3,4,3,8,4,1,0,0,0,0,0,0,1,0,0,0,1,40.0,0.01759436980166347,0.005574136008918618,0.016538461538461537,0.03376365441906653,0.06242774566473988,0.03662842012356575,0.022437531871494134,0.005841121495327103,0.012914334911752045
194,The Persistence of Memory,8,5,3,1,3,3,5,1,0,0,0,0,0,0,1,0,0,0,1,100.0,0.003838771593090211,0.021181716833890748,0.0007692307692307692,0.0014895729890764648,0.03468208092485549,0.0048543689320388345,0.0010198878123406426,0.008177570093457943,0.0008609556607834697
195,The Persistence of Memory,8,3,2,2,4,8,8,0,0,0,1,0,0,0,1,0,1,0,0,100.0,0.0009596928982725527,0.024526198439241916,0.005,0.028301886792452827,0.03121387283236994,0.015887025595763462,0.005099439061703213,0.0011682242990654205,0.008179078777442962
200,The Persistence of Memory,8,4,3,4,2,5,4,0,1,1,0,0,0,0,1,0,0,0,1,0.0,0.0028790786948176585,0.0011148272017837235,0.0023076923076923075,0.009930486593843098,0.008092485549132947,0.00706090026478376,0.00866904640489546,0.0035046728971962616,0.005596211795092553
201,The Persistence of Memory,7,4,2,1,5,4,11,0,0,1,0,0,0,0,1,0,0,0,1,1000.0,0.005438259756877798,0.0,0.004615384615384615,0.02184707050645482,0.017341040462427744,0.024271844660194178,0.006119326874043855,0.004672897196261682,0.002582866982350409
206,The Persistence of Memory,9,5,3,4,5,3,7,0,0,0,0,0,0,0,1,1,0,0,0,100.0,0.005118362124120281,0.026755852842809364,0.02192307692307692,0.01092353525322741,0.09132947976878612,0.02691968225948809,0.0005099439061703213,0.036214953271028034,0.03142488161859665
207,The Persistence of Memory,7,4,3,5,4,4,5,0,0,1,1,0,1,1,0,0,1,0,1,75.0,0.039987204094689706,0.0379041248606466,0.07,0.14498510427010924,0.048554913294797684,0.05472197705207414,0.10657827638959709,0.009345794392523364,0.041325871717606544
209,The Persistence of Memory,4,5,3,3,3,3,3,0,1,0,0,0,0,0,1,0,1,0,0,22.0,0.0,0.007803790412486065,0.0003846153846153846,0.006454816285998014,0.015028901734104046,0.001323918799646955,0.0015298317185109638,0.002336448598130841,0.0
210,The Persistence of Memory,7,4,2,4,3,5,11,0,1,1,0,1,1,0,1,1,1,0,0,200.0,0.02527191298784389,0.0011148272017837235,0.0007692307692307692,0.013406156901688183,0.0011560693641618498,0.004854368932038835,0.0005099439061703213,0.0011682242990654205,0.0008609556607834697
211,The Persistence of Memory,8,3,4,5,2,3,8,0,1,0,1,1,0,1,1,0,0,0,1,5000000.0,0.0031989763275751763,0.0,0.008076923076923077,0.029791459781529295,0.0023121387283236996,0.016328331862312445,0.044875063742988275,0.016355140186915886,0.021093413689195012
212,The Persistence of Memory,6,3,2,2,3,4,7,1,0,0,0,0,0,0,1,0,1,0,0,100.0,0.011196417146513116,0.0,0.0015384615384615385,0.09433962264150944,0.0011560693641618498,0.012356575463371579,0.16675165731769503,0.0,0.021093413689195005
215,The Persistence of Memory,3,4,2,3,4,3,5,1,0,0,0,0,0,0,1,1,0,0,0,10.0,0.007677543186180422,0.007803790412486065,0.031153846153846157,0.031777557100297914,0.015028901734104046,0.05119152691968226,0.00866904640489546,0.002336448598130841,0.04046491605682308
217,The Persistence of Memory,8,4,2,2,5,7,6,1,1,1,0,1,0,0,1,1,0,0,0,100.0,0.004798464491362764,0.005574136008918618,0.009615384615384616,0.012413108242303876,0.06242774566473988,0.02912621359223301,0.009178990311065782,0.005841121495327103,0.01808006887645286
218,The Persistence of Memory,8,5,2,4,4,4,5,0,0,0,1,1,1,1,1,1,0,0,0,100.0,0.0003198976327575176,0.008918617614269788,0.08115384615384616,0.015392254220456803,0.006936416184971098,0.05207413945278024,0.0,0.004672897196261682,0.04003443822643134
219,The Persistence of Memory,10,5,4,4,4,7,1,0,0,1,0,0,1,0,1,1,0,0,0,999999999.0,0.006078055022392835,0.027870680044593088,0.01,0.0014895729890764646,0.010404624277456647,0.013680494263018535,0.0005099439061703213,0.010514018691588784,0.006026689625484288
220,The Persistence of Memory,7,5,1,2,5,4,4,0,1,0,0,0,0,0,1,1,0,0,0,500.0,0.03262955854126679,0.0011148272017837235,0.029615384615384613,0.11469712015888782,0.0011560693641618498,0.04942630185348633,0.11065782763895969,0.0035046728971962616,0.044339216530348675
221,The Persistence of Memory,9,4,2,3,4,8,6,0,1,0,0,1,0,0,1,1,0,0,0,5000.0,0.006397952655150352,0.0011148272017837235,0.024615384615384615,0.024826216484607738,0.006936416184971098,0.06178287731685791,0.010198878123406425,0.0011682242990654205,0.04046491605682308
1,The Starry Night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0031989763275751763,0.004459308807134894,0.005384615384615385,0.008440913604766634,0.015028901734104046,0.0088261253309797,0.006119326874043855,0.005841121495327103,0.006026689625484288
2,The Starry Night,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0067178502879078695,0.0033444816053511705,0.0,0.07149950347567031,0.010404624277456647,0.00088261253309797,0.09382967873533911,0.009345794392523364,0.0
3,The Starry Night,6,3,3,4,1,3,3,1,1,0,0,0,0,0,1,0,1,0,0,20.0,0.011516314779270634,0.007803790412486065,0.007692307692307692,0.012909632571996028,0.018497109826589593,0.016328331862312445,0.013258541560428353,0.02102803738317757,0.019371502367628066
5,The Starry Night,9,2,5,4,1,3,4,0,0,0,0,0,0,0,1,1,1,0,0,700.0,0.0019193857965451055,0.004459308807134894,0.09615384615384616,0.0024826216484607746,0.015028901734104046,0.07634598411297441,0.0005099439061703213,0.005841121495327103,0.05380972879896686
6,The Starry Night,6,3,3,4,2,3,5,1,1,0,0,0,1,0,1,0,1,0,0,70000.0,0.028470889315419065,0.021181716833890748,0.060384615384615384,0.023833167825223437,0.03352601156069364,0.032215357458075904,0.022437531871494137,0.003504672897196261,0.019801980198019802
10,The Starry Night,10,2,4,4,2,3,2,0,0,0,1,1,1,1,1,0,0,0,1,10000000.0,0.0003198976327575176,0.0011148272017837235,0.005384615384615384,0.003972194637537239,0.005780346820809249,0.011032656663724626,0.005099439061703213,0.004672897196261682,0.005596211795092553
11,The Starry Night,3,1,3,5,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,250.0,0.007677543186180422,0.0,0.0,0.031777557100297914,0.0023121387283236996,0.00264783759929391,0.008159102498725139,0.0,0.0
13,The Starry Night,8,4,3,4,4,6,5,0,0,0,0,1,1,1,1,0,0,1,0,10.0,0.0,0.026755852842809364,0.01346153846153846,0.004468718967229395,0.09132947976878612,0.03795233892321272,0.0010198878123406426,0.036214953271028034,0.047352561343090835
14,The Starry Night,8,2,4,4,2,5,6,0,0,0,0,1,0,1,1,0,0,1,1,10000000.0,0.0006397952655150352,0.021181716833890748,0.07115384615384616,0.003972194637537239,0.03352601156069364,0.06398940864960283,0.0,0.003504672897196261,0.06586310804993542
15,The Starry Night,3,2,4,5,1,1,3,1,0,1,1,1,1,0,1,0,0,0,1,10000000.0,0.006078055022392835,0.010033444816053512,0.010384615384615384,0.008937437934458788,0.027745664739884393,0.016769638128861432,0.004589495155532892,0.026869158878504672,0.015497201894102454
17,The Starry Night,9,3,4,4,3,4,7,0,0,1,0,0,0,0,1,0,0,0,1,200.0,0.08861164427383238,0.028985507246376812,0.010384615384615384,0.04369414101290964,0.038150289017341035,0.01676963812886143,0.034166241713411524,0.007009345794392523,0.01076194575979337
19,The Starry Night,2,2,4,3,1,5,2,0,0,1,0,1,1,1,0,0,0,0,1,100000.0,0.010876519513755598,0.033444816053511704,0.009615384615384616,0.08987090367428005,0.09595375722543352,0.017652250661959402,0.098419173890872,0.038551401869158876,0.009040034438226431
21,The Starry Night,5,1,1,1,5,5,3,0,0,0,0,0,1,0,0,0,1,0,0,10.0,0.008317338451695458,0.011148272017837236,0.06576923076923077,0.05759682224428997,0.03352601156069364,0.11341571050308914,0.00815910249872514,0.010514018691588784,0.0964270340077486
22,The Starry Night,8,3,4,5,2,5,3,0,0,1,0,1,1,0,1,0,1,0,0,100.0,0.0012795905310300703,0.01226309921962096,0.0,0.023336643495531283,0.03121387283236994,0.0044130626654898504,0.10249872514023457,0.026869158878504672,0.0
25,The Starry Night,9,1,4,5,2,2,4,1,0,1,1,1,1,0,1,1,0,1,1,300.0,0.010556621880998082,0.0011148272017837235,0.015769230769230768,0.013902681231380339,0.0011560693641618498,0.03309796999117388,0.00407955124936257,0.0,0.023676280671545417
26,The Starry Night,7,3,5,5,1,3,3,0,0,1,0,1,1,1,1,0,0,0,1,500.0,0.03518873960332693,0.010033444816053512,0.028846153846153848,0.0958291956305859,0.025433526011560695,0.03751103265666373,0.09892911779704232,0.02570093457943925,0.06241928540680155
28,The Starry Night,5,4,3,4,3,5,5,0,0,0,0,0,0,0,1,0,1,0,0,60.0,0.007357645553422904,0.0033444816053511705,0.012692307692307694,0.057100297914597815,0.003468208092485549,0.03486319505736982,0.06578276389597144,0.0,0.02410675850193715
30,The Starry Night,5,1,5,5,1,2,4,0,0,0,1,1,1,1,1,0,0,1,1,1200.0,0.09436980166346769,0.007803790412486065,0.05769230769230769,0.08440913604766632,0.018497109826589593,0.035304501323918804,0.07343192248852624,0.002336448598130841,0.02324580284115368
31,The Starry Night,7,4,4,4,1,3,3,0,1,1,0,1,1,0,1,0,1,0,0,15.0,0.02335252719129878,0.013377926421404682,0.036153846153846154,0.09285004965243297,0.048554913294797684,0.06001765225066197,0.10096889342172359,0.01985981308411215,0.07576409814894534
32,The Starry Night,3,2,4,5,1,3,3,0,0,0,0,1,0,0,0,0,0,1,1,500.0,0.005118362124120281,0.0033444816053511705,0.03076923076923077,0.009930486593843098,0.0011560693641618498,0.031774051191526924,0.00815910249872514,0.002336448598130841,0.02582866982350409
33,The Starry Night,8,1,5,4,1,3,3,0,0,1,1,1,1,1,1,0,1,1,0,100.0,0.005118362124120281,0.026755852842809364,0.01769230769230769,0.06405163853028799,0.006936416184971098,0.0353045013239188,0.12799592044875063,0.010514018691588784,0.045200172191132156
34,The Starry Night,8,3,3,4,2,4,2,0,0,0,0,0,0,0,1,1,0,0,0,3000.0,0.009596928982725527,0.0011148272017837235,0.008076923076923077,0.025819265143992052,0.047398843930635835,0.012356575463371579,0.030086690464048955,0.0,0.006026689625484288
35,The Starry Night,4,2,2,4,3,3,3,0,0,0,0,0,1,0,1,0,1,0,0,10.0,0.0006397952655150352,0.0,0.005,0.006951340615690168,0.0011560693641618498,0.010150044130626656,0.0056093829678735335,0.0,0.023245802841153677
36,The Starry Night,5,3,3,4,4,3,2,0,0,0,0,1,0,0,0,0,0,0,1,8888888.0,0.0009596928982725527,0.0,0.009230769230769232,0.004965243296921549,0.013872832369942197,0.00529567519858782,0.0,0.0011682242990654205,0.0034438226431338786
37,The Starry Night,3,5,2,1,5,3,3,0,0,1,0,0,1,0,0,0,1,0,0,10.0,0.007677543186180422,0.02564102564102564,0.008461538461538461,0.012909632571996028,0.048554913294797684,0.01412180052956752,0.01580826109127996,0.018691588785046728,0.013775290572535515
38,The Starry Night,10,4,4,4,2,5,5,0,0,0,0,1,1,1,1,0,1,0,1,20000000.0,0.0012795905310300703,0.0,0.031153846153846153,0.0029791459781529296,0.003468208092485549,0.044130626654898496,0.00407955124936257,0.0,0.04132587171760654
40,The Starry Night,8,3,4,4,2,3,4,0,0,1,1,0,1,0,0,0,1,0,0,10000000.0,0.0,0.026755852842809364,0.011538461538461539,0.0009930486593843098,0.09248554913294797,0.02824360105913504,0.0005099439061703213,0.037383177570093455,0.02324580284115368
41,The Starry Night,10,5,4,5,1,3,2,0,1,1,1,1,0,0,1,0,1,1,0,150000.0,0.028150991682661546,0.0011148272017837235,0.045384615384615384,0.10029791459781531,0.047398843930635835,0.05516328331862314,0.09739928607853135,0.0,0.04735256134309083
42,The Starry Night,5,2,4,4,2,3,3,0,0,1,0,1,0,0,1,0,1,0,0,500000.0,0.0009596928982725527,0.016722408026755856,0.0,0.0024826216484607746,0.020809248554913295,0.00353045013239188,0.0015298317185109638,0.018691588785046728,0.002582866982350409
43,The Starry Night,7,1,4,5,1,4,2,1,0,1,0,1,0,1,1,0,0,0,1,50000.0,0.03134996801023672,0.0,0.002307692307692308,0.02184707050645482,0.013872832369942197,0.0052956751985878195,0.017338092809790925,0.0011682242990654205,0.002582866982350409
44,The Starry Night,9,3,2,2,4,3,4,0,0,1,0,0,1,0,1,1,0,0,1,100.0,0.005758157389635317,0.0,0.02,0.014399205561072492,0.0011560693641618498,0.04015887025595764,0.00407955124936257,0.0,0.043908738699956956
